,wallet_name,wallet_balance,network,wallet_address,price_usd,balance_usd,update_time
171,USDC,15252169.99,Arbitrum,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,1.000072916375962,15253282.122961229,2023-06-28 17:27:10
172,ANT,3765749.15,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,3.9137882710513203,14738344.854991479,2023-06-28 17:11:13
173,HFT,40000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.3636811528072279,14547246.112289116,2023-06-28 17:11:13
174,LINA,1000000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.014478207350446718,14478207.350446718,2023-06-28 17:11:13
175,ENJ,50000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.28841845098599495,14420922.549299747,2023-06-28 17:11:52
176,CELR,900000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.01596604009689913,14369436.087209215,2023-06-28 17:11:52
177,BTC,467.51,Bitcoin,3AeUiDpPPUrUBS377584sFCpx8KLfpX9Ry,30391.201991612732,14208190.843098868,2023-06-28 17:20:01
178,WIN,215000000000.0,Tron20,TWd4WrZ9wn84f5x1hZhL4DHvk738ns5jwb,6.59890871033368e-05,14187653.727217412,2023-06-28 17:26:10
179,APE,6495124.98,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,2.183693476510632,14183362.04794725,2023-06-28 17:12:09
180,SSV,824980.71,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,17.137588689809743,14138180.085007211,2023-06-28 17:12:09
181,IMX,20000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.7067909469320879,14135818.938641757,2023-06-28 17:12:09
182,PYR,4500000.0,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,3.1180566298382337,14031254.834272051,2023-06-28 17:21:58
183,LAZIO,6976683.44,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,1.9864103895665384,13858556.469932817,2023-06-28 17:16:06
184,INJ,1786142.0,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,7.755535054424738,13852486.89318031,2023-06-28 17:19:07
185,TRX,183446952.89,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.07451829851722243,13670154.797531858,2023-06-28 17:16:06
186,COMP,300000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,45.238002946240016,13571400.883872004,2023-06-28 17:11:13
187,CRV,19897224.8,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.6750267722003643,13431159.43248904,2023-06-28 17:12:09
188,ETH,7247.17,BNB Smart Chain (BEP20),0xe2fc31f816a9b94326492132018c3aecc4a93ae1,1848.2481313052924,13394568.409751777,2023-06-28 17:15:45
189,DEGO,8988358.64,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.4559039288109314,13086186.657537682,2023-06-28 17:11:13
190,DOGE,205763823.0,Dogechain,DCxFJEWsYJFnC3HP7YfZdsd3X43ttQA79Z,0.06294826354684924,12952475.35861124,2023-06-28 17:12:44
191,GAL,10683856.7,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.2100757927082773,12928276.365434138,2023-06-28 17:12:09
192,PEOPLE,1000000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.012881812658046164,12881812.658046164,2023-06-28 17:11:13
193,COTI,270000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.047582265083917906,12847211.572657835,2023-06-28 17:11:52
194,THETA,18000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.703094272313068,12655696.901635224,2023-06-28 17:11:13
195,XRP,26887236.65,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.46748122944336906,12569278.445476811,2023-06-28 17:19:07
196,LDO,6667514.91,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.871755580893383,12479958.243482342,2023-06-28 17:11:13
197,PYR,4000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,3.1180566298382337,12472226.519352935,2023-06-28 17:11:13
198,MATIC,19920321.55,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.6205164158644229,12360886.531072825,2023-06-28 17:11:43
199,TRU,300475411.04,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.0410846236955721,12344919.19235075,2023-06-28 17:11:13
200,AAVE,200000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,61.58981890963389,12317963.78192678,2023-06-28 17:11:13
201,WRX,130790400.69,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.09406878441534722,12303294.00610449,2023-06-28 17:19:07
202,LOKA,51936692.18,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.23293999375600555,12098132.752116783,2023-06-28 17:11:13
203,ARPA,218125940.42,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.054677932377596605,11926675.420084426,2023-06-28 17:11:52
204,RSR,5300000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.002248454786680242,11916810.369405285,2023-06-28 17:11:13
205,OCEAN,36900000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.3182128581691847,11742054.466442917,2023-06-28 17:12:09
206,STG,21347486.13,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.5499621518739345,11740309.409153769,2023-06-28 17:11:13
207,COMP,258062.02,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,45.238002946240016,11674210.421072649,2023-06-28 17:12:09
208,RLC,9000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.2950929532053927,11655836.578848535,2023-06-28 17:11:13
209,ENJ,40000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.28841845098599495,11536738.039439797,2023-06-28 17:12:09
210,HIGH,9410383.65,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.2130406807982914,11415178.18936911,2023-06-28 17:12:09
211,TBC,3500.0,BNB Beacon Chain (BEP2),bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,3247.2333012957247,11365316.554535037,2023-06-28 17:19:06
212,VOXEL,86638600.96,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,0.13083158537766787,11335065.518499937,2023-06-28 17:21:58
213,ILV,250000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,44.601472406281566,11150368.101570392,2023-06-28 17:12:09
214,DOGE,176644459.47,Dogechain,DD1h9ojoyAdAGLXaqgqZP3j86AtxZs6jCn,0.06294826354684924,11119461.98880829,2023-06-28 17:12:44
215,MASK,3273908.83,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,3.3845610558665,11080744.326475458,2023-06-28 17:12:09
216,ERN,7716434.02,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.4359459372949939,11080382.081423877,2023-06-28 17:11:13
217,PAXG,5832.83,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,1892.4733127171949,11038475.112616235,2023-06-28 17:11:52
218,AGIX,49000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.22350703275439707,10951844.604965456,2023-06-28 17:12:09
219,DOGE,172192859.0,Dogechain,D7JLeAgZK2TyFRFtjKwHMxhFjWvJ9gS5kj,0.06294826354684924,10839241.469217451,2023-06-28 17:12:44
220,CHR,88036217.58,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.12281515316039632,10812181.545749675,2023-06-28 17:12:09
221,OGN,140489978.69,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.07692977740964338,10807862.788907241,2023-06-28 17:11:13
222,OCEAN,33577514.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.3182128581691847,10684796.700155813,2023-06-28 17:11:52
223,MULTI,3147283.2,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,3.384128198900051,10650809.82704439,2023-06-28 17:16:06
224,DENT,14000000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.0007566850865642704,10593591.211899785,2023-06-28 17:11:52
225,CREAM,360017.47,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,29.193844579868188,10510294.065217357,2023-06-28 17:11:13
226,WIN,158034239437.38,Tron20,TJCo98saj6WND61g1uuKwJ9GMWMT9WkJFo,6.59890871033368e-05,10428535.191542853,2023-06-28 17:25:57
227,AKRO,2025903451.26,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.00513084550249477,10394597.611386003,2023-06-28 17:11:13
228,STPT,275602669.09,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.03769767614018092,10389580.16272427,2023-06-28 17:11:13
229,COMBO,12552789.71,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.8254871349443867,10362166.41326728,2023-06-28 17:11:43
230,AAVE,165630.09,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,61.58981890963389,10201127.249086363,2023-06-28 17:12:09
231,YFII,13135.83,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,763.7036376996871,10031881.15520468,2023-06-28 17:11:13
232,LRC,45260186.66,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.2216399211183068,10031464.201122241,2023-06-28 17:11:52
233,DAI,10000000.0,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,1.0001465494968769,10001465.494968768,2023-06-28 17:21:58
234,DODO,104806273.55,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.09508186335809903,9965175.780752648,2023-06-28 17:11:13
235,YGG,66986416.43,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.14858889104844158,9953437.332642807,2023-06-28 17:11:13
236,COS,1826230359.06,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.005355074392289175,9779599.430223271,2023-06-28 17:19:07
237,JOE,26123744.68,Avalanche C-Chain,0x4aefa39caeadd662ae31ab0ce7c8c2c9c0a013e8,0.3721846542943558,9722856.882599818,2023-06-28 17:22:20
238,BUSD,9671994.4,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,1.0000220806453701,9672207.963878369,2023-06-28 17:19:07
239,TUSD,9632306.0,Ethereum,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.9990090878898832,9622761.231336249,2023-06-28 17:11:34
240,DOGE,151605154.01,Dogechain,DGiYKUGbzRtppwdoinym7ZJXWuBqBuHxUk,0.06294826354684924,9543281.189682147,2023-06-28 17:12:43
241,BUSD,9519632.81,Avalanche C-Chain,0x4aefa39caeadd662ae31ab0ce7c8c2c9c0a013e8,1.0000220806453701,9519843.009636132,2023-06-28 17:22:20
242,ALPINE,5021638.63,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,1.8916081955442619,9498972.787569659,2023-06-28 17:16:06
243,SRM,60000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.1574336546755732,9446019.28053439,2023-06-28 17:11:13
244,NKN,102088070.34,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.09230274686811,9423009.314846829,2023-06-28 17:11:13
245,BNB,40178.32,BNB Beacon Chain (BEP2),bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,233.67845407899043,9388807.705090983,2023-06-28 17:19:06
246,BAT,50000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.18771320832032623,9385660.416016312,2023-06-28 17:11:52
247,HFT,25519982.1,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.3636811528072279,9281136.509747822,2023-06-28 17:12:09
248,OMG,15000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.6162946252172983,9244419.378259474,2023-06-28 17:11:13
249,OP,7473074.26,Optimism,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,1.2364196416099837,9239855.798273994,2023-06-28 17:22:56
250,WBTC,302.65,Ethereum,0x21a31ee1afc51d94c2efccaa2092ad1028285549,30323.910651231643,9177531.558595257,2023-06-28 17:11:24
251,WRX,95615027.8,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0.09406878441534722,8994389.43698563,2023-06-28 17:19:08
252,KEY,1500000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.005942251571246075,8913377.356869113,2023-06-28 17:11:13
253,AUDIO,50492489.76,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.17559540675695826,8866249.277578749,2023-06-28 17:11:13
254,ARPA,161452077.09,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.054677932377596605,8827865.753349535,2023-06-28 17:12:09
255,ANKR,389047080.86,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.02268641932554441,8826085.213768942,2023-06-28 17:11:13
256,FLUX,20000000.0,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.44016294248118853,8803258.849623771,2023-06-28 17:16:06
257,LQTY,9821505.05,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.8954202018857939,8794374.034693345,2023-06-28 17:11:13
258,WOO,40000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.21906219933181623,8762487.97327265,2023-06-28 17:11:13
259,PHA,84605703.53,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.10354233819530537,8760272.368155,2023-06-28 17:11:13
260,BEL,13672234.78,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.6305171962700172,8620579.140231015,2023-06-28 17:11:13
261,CHR,70000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.12281515316039632,8597060.721227743,2023-06-28 17:11:52
262,ALICE,8730000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.9681589928825151,8452028.007864356,2023-06-28 17:12:09
263,QI,1432531630.89,Avalanche C-Chain,0x4aefa39caeadd662ae31ab0ce7c8c2c9c0a013e8,0.005809019222856504,8321603.781189989,2023-06-28 17:22:20
264,SUSHI,13018017.08,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.6367199642521507,8288831.369811487,2023-06-28 17:12:09
265,UNFI,2523629.1,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,3.239670822475836,8175727.562020955,2023-06-28 17:11:13
266,WBTC,268.29,Ethereum,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,30323.910651231643,8135601.988618938,2023-06-28 17:11:34
267,TOMO,6000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.3536617424398227,8121970.454638937,2023-06-28 17:12:09
268,USDP,8142128.95,Ethereum,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0.995884534427482,8108620.298619273,2023-06-28 17:11:24
269,DAI,8075349.13,Polygon,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,1.0001465494968769,8076532.568352106,2023-06-28 17:22:03
270,KEY,1347985905.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.005942251571246075,8010071.362003812,2023-06-28 17:11:52
271,SUPER,72548371.13,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.1101269938908456,7989534.024224308,2023-06-28 17:11:13
272,AVA,17802472.78,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.4438958159687122,7902443.180938888,2023-06-28 17:19:07
273,PROM,2029369.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,3.8930139050227393,7900361.735422092,2023-06-28 17:11:13
274,PUNDIX,22000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.35885365866775937,7894780.490690706,2023-06-28 17:11:13
275,TLM,719588547.3,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.010967540531566592,7892116.558563873,2023-06-28 17:11:13
276,QUICK,150815.77,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,51.52464792275085,7770729.45044857,2023-06-28 17:21:58
277,RLC,6000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,1.2950929532053927,7770557.719232356,2023-06-28 17:11:52
278,CELR,481995802.51,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.01596604009689913,7695564.309411733,2023-06-28 17:11:13
279,DATA,327105568.36,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.023041458869060727,7536989.499207673,2023-06-28 17:11:13
280,ELF,27600000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.2708794606608672,7476273.114239935,2023-06-28 17:12:09
281,USDT,7475669.25,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.9998867436501655,7474822.582988175,2023-06-28 17:19:07
282,FIS,25744279.63,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.29002817354013066,7466566.40019529,2023-06-28 17:11:13
283,FTM,25460569.0,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0.29316637195643147,7464182.641676389,2023-06-28 17:19:08
284,1INCH,24312356.82,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.30290568040313637,7364350.984765933,2023-06-28 17:12:09
285,MDT,143000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.05136776511835574,7345590.411924871,2023-06-28 17:12:09
286,LTC,87208.48,Litecoin,MBjKmoDwkuUbtnVd4vjymxjJx7Crca2s1z,83.96661681005577,7322601.022747412,2023-06-28 17:20:14
287,UND,187826139.0,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.0386868872562051,7266408.663261308,2023-06-28 17:19:07
288,OOKI,3030544951.88,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.0023544496014193802,7135265.354037381,2023-06-28 17:11:13
289,ACH,334989493.01,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.020802385227986244,6968580.480921825,2023-06-28 17:12:09
290,GNS,1809597.83,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,3.8457799295003525,6959315.015081391,2023-06-28 17:21:58
291,OMG,11104414.76,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.6162946252172983,6843591.132771635,2023-06-28 17:12:09
292,DYDX,3500000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.9296305292503193,6753706.852376117,2023-06-28 17:12:09
293,ELF,24880000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.2708794606608672,6739480.981242376,2023-06-28 17:11:13
294,PERL,400000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.016817956617524776,6727182.64700991,2023-06-28 17:11:13
295,ALPACA,44992701.71,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.14845257036756745,6679282.216630748,2023-06-28 17:16:06
296,INJ,839723.85,BNB Beacon Chain (BEP2),bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,7.755535054424738,6512507.7547115,2023-06-28 17:19:08
297,ETH,3477.0,BNB Beacon Chain (BEP2),bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,1848.2481313052924,6426358.752548502,2023-06-28 17:19:08
298,RPL,174007.7,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,36.89090600811151,6419301.705387665,2023-06-28 17:11:13
299,ELF,23620687.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.2708794606608672,6398358.954999157,2023-06-28 17:11:52
300,DOGE,101528133.0,Dogechain,D7dm1b8DEqaCxcgaPuBXz9FqjAQ7UTK6sz,0.06294826354684924,6391019.673503561,2023-06-28 17:12:43
301,LINA,440000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.014478207350446718,6370411.234196556,2023-06-28 17:12:09
302,AVAX,511743.89,Avalanche C-Chain,0x9f8c163cba728e99993abe7495f06c0a3c8ac8b9,12.374091832172427,6332365.889413145,2023-06-28 17:22:19
303,ALPINE,3341794.03,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,1.8916081955442619,6321364.974968886,2023-06-28 17:15:56
304,VIDT,300000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.020776012851531085,6232803.855459326,2023-06-28 17:11:13
305,DOGE,98944064.98,Dogechain,DGYUcgNQAAMzXynRHJJVAKkgXWhSddJNi2,0.06294826354684924,6228357.078757617,2023-06-28 17:12:43
306,MDT,120279494.85,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.05136776511835574,6178488.840009279,2023-06-28 17:11:52
307,DOGE,97166076.0,Dogechain,DEvUEF9VrXbKf5rdaQCUzeh4MvZxd3Zx5T,0.06294826354684924,6116435.759861182,2023-06-28 17:12:44
308,DAR,61040046.63,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.09979068627847423,6091228.143677768,2023-06-28 17:11:13
309,WNXM,210000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,28.82545425394871,6053345.393329229,2023-06-28 17:11:13
310,FORTH,2590000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,2.3208747875076874,6011065.69964491,2023-06-28 17:11:13
311,DREP,18976319.73,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.3145038189394635,5968125.024501289,2023-06-28 17:11:13
312,ATA,64573751.19,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0918960126478551,5934070.256075689,2023-06-28 17:12:09
313,BTC,193.95,Bitcoin,3JFJPpH8Chwo7CDbyYQ4XcfgcjEP1FGRMJ,30391.201991612732,5894373.626273289,2023-06-28 17:20:00
314,ARPA,107800000.0,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.054677932377596605,5894281.110304914,2023-06-28 17:16:06
315,EPX,28580099967.63,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.00020599780037713794,5887437.7278904915,2023-06-28 17:16:06
316,RLC,4500000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.2950929532053927,5827918.289424268,2023-06-28 17:12:09
317,GHST,6000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.9635829069993436,5781497.441996061,2023-06-28 17:11:13
318,UTK,80000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.07215610510578742,5772488.408462994,2023-06-28 17:11:13
319,STORJ,20000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.28823029015650353,5764605.803130071,2023-06-28 17:11:13
320,ATOM,626443.93,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,9.169700161574012,5744303.006138059,2023-06-28 17:16:06
321,BNB,24458.51,BNB Smart Chain (BEP20),0x73f5ebe90f27b46ea12e5795d16c4b408b19cc6f,233.67845407899043,5715426.805875528,2023-06-28 17:16:50
322,COTI,120000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.047582265083917906,5709871.810070149,2023-06-28 17:11:13
323,BAT,30309956.69,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.18771320832032623,5689579.214330036,2023-06-28 17:11:13
324,BNB,24201.08,BNB Smart Chain (BEP20),0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,233.67845407899043,5655270.961441974,2023-06-28 17:17:47
325,BNB,24125.24,BNB Smart Chain (BEP20),0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,233.67845407899043,5637548.7874846235,2023-06-28 17:17:56
326,MASK,1664400.34,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,3.3845610558665,5633264.572134962,2023-06-28 17:11:43
327,BTT,12000000000000.0,Tron20,TJCo98saj6WND61g1uuKwJ9GMWMT9WkJFo,4.6798715930017663e-07,5615845.91160212,2023-06-28 17:25:57
328,BNB,23836.64,BNB Smart Chain (BEP20),0x515b72ed8a97f42c568d6a143232775018f133c8,233.67845407899043,5570109.185637427,2023-06-28 17:16:41
329,TUSD,5564797.86,Ethereum,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0.9990090878898832,5559283.634410175,2023-06-28 17:11:24
330,FXS,1000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,5.519552348171038,5519552.348171038,2023-06-28 17:11:13
331,BIDR,82327691195.17,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,6.664727604377067e-05,5486916.361130803,2023-06-28 17:19:08
332,ARPA,100000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.054677932377596605,5467793.237759661,2023-06-28 17:11:13
333,APE,2491707.68,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,2.183693476510632,5441125.8061874425,2023-06-28 17:11:43
334,LDO,2905912.53,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.871755580893383,5439157.99561551,2023-06-28 17:11:43
335,GMT,25554585.95,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.21179430432644153,5412315.753630507,2023-06-28 17:11:13
336,ZRX,27000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.1983190442796637,5354614.19555092,2023-06-28 17:11:52
337,BCH,23237.39,BNB Smart Chain (BEP20),0x8894e0a0c962cb723c1976a4421c95949be2d4e3,229.84042643329502,5340891.626796786,2023-06-28 17:16:17
338,HOT,4000000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0013344934632644686,5337973.853057874,2023-06-28 17:12:09
339,POND,700000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.007584411123994595,5309087.786796217,2023-06-28 17:11:13
340,LRC,23523860.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.2216399211183068,5213826.474798093,2023-06-28 17:12:09
341,DUSK,43182201.21,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.12058617729003976,5207176.570883229,2023-06-28 17:19:07
342,KEY,873873137.37,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.005942251571246075,5192774.02360662,2023-06-28 17:12:09
343,VIB,114799878.51,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.04516416293474245,5184840.417914279,2023-06-28 17:11:13
344,AAVE,83679.97,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,61.58981890963389,5153834.198663597,2023-06-28 17:19:07
345,DOGE,81396089.0,Dogechain,DJRaDXkewtLgwL9EZyTkWQEsxuyBUaveKU,0.06294826354684924,5123742.4620547965,2023-06-28 17:12:44
346,RARE,76000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.06724646861321734,5110731.614604518,2023-06-28 17:11:13
347,BADGER,2326380.68,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,2.177772609807155,5066328.124888544,2023-06-28 17:11:13
348,LINK,861325.41,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,5.873996466599904,5059422.414932714,2023-06-28 17:11:43
349,BNB,21506.52,BNB Smart Chain (BEP20),0x1fbe2acee135d991592f167ac371f3dd893a508b,233.67845407899043,5025610.34621889,2023-06-28 17:17:24
